id_knjige,naslov,avtor,povp_ocena,st_ocen,st_recenzij,leto_izdaje,st_strani,jezik,st_trenutnih_bralcev,zanri
6411961,"The Lost Symbol (Robert Langdon, #3)",Dan Brown,3.76,642407,30966,2009,509,English,18825,"Fiction, Mystery, Thriller, Mystery Thriller, Suspense, Adventure, Historical Fiction, Crime, Novels, Adult"
2318271,The Last Lecture,Randy Pausch,4.26,360120,20886,2008,206,English,8068,"Nonfiction, Memoir, Biography, Self Help, Philosophy, Inspirational, Book Club, Autobiography, Biography Memoir, Audiobook"
2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,4.42,1192826,40481,2008,361,English,19095,"Fantasy, Young Adult, Mythology, Fiction, Percy Jackson, Middle Grade, Adventure, Greek Mythology, Urban Fantasy, Childrens"
2802316,"Shadow Kiss (Vampire Academy, #3)",Richelle Mead,4.33,378680,13991,2008,443,English,3069,"Young Adult, Fantasy, Vampires, Paranormal, Romance, Urban Fantasy, Paranormal Romance, Fiction, Supernatural, Magic"
6101138,"Wolf Hall (Thomas Cromwell, #1)",Hilary Mantel,3.91,228614,21342,2010,653,English,28964,"Historical Fiction, Fiction, Historical, Audiobook, Book Club, British Literature, Literary Fiction, Novels, Literature, Unfinished"
2282133,"Frostbite (Vampire Academy, #2)",Richelle Mead,4.25,369399,14311,2008,327,English,3213,"Young Adult, Fantasy, Vampires, Paranormal, Romance, Urban Fantasy, Paranormal Romance, Fiction, Supernatural, Magic"
10357575,"1Q84 (1Q84, #1-3)",Haruki Murakami,3.95,334302,26470,2011,944,English,34364,"Fiction, Fantasy, Magical Realism, Japan, Science Fiction, Japanese Literature, Contemporary, Novels, Literature, Audiobook"
63032,2666,Roberto Bolaño,4.22,47102,5825,2004,1128,Spanish; Castilian,8707,"Fiction, Literature, Classics, Novels, Spanish Literature, Mystery, Literary Fiction, Contemporary, Latin American, Crime"
17347634,"Me Before You (Me Before You, #1)",Jojo Moyes,4.26,1768966,101672,2012,369,English,35821,"Fiction, Contemporary, Book Club, Chick Lit, Adult, Audiobook, Adult Fiction, Contemporary Romance, Drama, Realistic Fiction"
703,The Plot Against America,Philip Roth,3.81,67717,5968,2005,391,English,4904,"Fiction, Historical Fiction, Alternate History, Literature, Politics, Science Fiction, Book Club, Novels, Jewish, American"
9460487,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",Ransom Riggs,3.92,1340651,68406,2011,352,English,28429,"Fantasy, Young Adult, Fiction, Paranormal, Mystery, Horror, Historical Fiction, Book Club, Time Travel, Supernatural"
7603,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,3.66,138906,9414,2003,356,English,6452,"Nonfiction, Memoir, Book Club, Iran, Biography, Middle East, Books About Books, Feminism, History, Biography Memoir"
24770,"Uglies (Uglies, #1)",Scott Westerfeld,3.84,702627,29201,2005,425,English,13270,"Young Adult, Dystopia, Science Fiction, Fiction, Fantasy, Romance, Teen, Adventure, Audiobook, Childrens"
7331435,A Visit from the Goon Squad,Jennifer Egan,3.7,245215,24759,2010,274,English,11668,"Fiction, Book Club, Contemporary, Music, Short Stories, Literary Fiction, Novels, Audiobook, Literature, Adult Fiction"
3950967,"The Tales of Beedle the Bard (Hogwarts Library, #3)",J.K. Rowling,4.03,508114,19591,2008,105,English,7863,"Fantasy, Fiction, Young Adult, Short Stories, Childrens, Magic, Middle Grade, Audiobook, Fairy Tales, Science Fiction Fantasy"
28194,"Inkheart (Inkworld, #1)",Cornelia Funke,3.93,439499,15456,2005,563,English,7071,"Fantasy, Young Adult, Fiction, Middle Grade, Childrens, Adventure, Magic, Books About Books, Audiobook, Young Adult Fantasy"
5941033,Let the Great World Spin,Colum McCann,3.96,108897,10305,2009,351,English,4624,"Fiction, Book Club, Historical Fiction, New York, Literary Fiction, Novels, Contemporary, Historical, Literature, Irish Literature"
6339664,"Hush, Hush (Hush, Hush, #1)",Becca Fitzpatrick,3.92,737246,31632,2009,391,English,7368,"Fantasy, Young Adult, Romance, Paranormal, Angels, Paranormal Romance, Fiction, Supernatural, Urban Fantasy, Young Adult Fantasy"
1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,4.55,607235,30032,2011,994,English,19741,"Fantasy, Fiction, Epic Fantasy, High Fantasy, Audiobook, Magic, Science Fiction Fantasy, Adventure, Adult, Epic"
301082,"Dead Until Dark (Sookie Stackhouse, #1)",Charlaine Harris,3.97,557121,21135,2001,292,English,7344,"Fantasy, Vampires, Paranormal, Romance, Urban Fantasy, Fiction, Mystery, Paranormal Romance, Supernatural, Horror"
1869,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,3.65,194661,7815,2002,240,English,2152,"Nonfiction, Sociology, Politics, Economics, Memoir, Book Club, Social Justice, Poverty, School, Social Issues"
18300212,The Trigger: Hunting the Assassin Who Brought the World to War,Tim Butcher,3.81,4045,316,2014,352,English,206,"History, Nonfiction, World War I, Biography, War, Travel, Historical, European History, 20th Century, Politics"
6752378,"City of Fallen Angels (The Mortal Instruments, #4)",Cassandra Clare,4.07,633540,29255,2011,425,English,11452,"Fantasy, Young Adult, Romance, Paranormal, Urban Fantasy, Fiction, Vampires, Angels, Young Adult Fantasy, Supernatural"
5996153,"Blood Promise (Vampire Academy, #4)",Richelle Mead,4.3,324783,11955,2009,503,English,2889,"Young Adult, Fantasy, Vampires, Paranormal, Romance, Urban Fantasy, Paranormal Romance, Supernatural, Fiction, Magic"
227571,Peace Like a River,Leif Enger,4.03,99605,10293,2001,312,English,4852,"Fiction, Book Club, Historical Fiction, Literary Fiction, Coming Of Age, Novels, Audiobook, Adult, Adult Fiction, Contemporary"
18749,Half of a Yellow Sun,Chimamanda Ngozi Adichie,4.34,177861,14121,2006,435,English,10584,"Fiction, Historical Fiction, Africa, Nigeria, Book Club, War, Historical, African Literature, Literary Fiction, Novels"
242006,Running with Scissors,Augusten Burroughs,3.77,401081,14269,2003,336,English,2918,"Memoir, Nonfiction, Biography, Humor, Biography Memoir, Book Club, Autobiography, LGBT, Mental Health, Psychology"
7736182,"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,4.29,923648,38182,2010,576,English,31490,"Fantasy, Mythology, Young Adult, Fiction, Middle Grade, Percy Jackson, Adventure, Greek Mythology, Urban Fantasy, Childrens"
3367956,Hotel on the Corner of Bitter and Sweet,Jamie Ford,4.05,312377,23746,2009,290,English,8711,"Historical Fiction, Fiction, Book Club, Romance, Historical, World War II, Audiobook, Adult Fiction, War, Adult"
9673436,The Invention of Hugo Cabret,Brian Selznick,4.22,188435,16745,2007,534,English,1955,"Historical Fiction, Fiction, Young Adult, Middle Grade, Childrens, Graphic Novels, Fantasy, Mystery, Historical, Picture Books"
43944,Suite Française,Irène Némirovsky,3.86,77238,7549,2007,431,English,3517,"Fiction, Historical Fiction, France, Book Club, World War II, War, Classics, Historical, Holocaust, Novels"
6690798,"The Passage (The Passage, #1)",Justin Cronin,4.05,220836,21743,2010,784,English,15838,"Horror, Fiction, Science Fiction, Fantasy, Post Apocalyptic, Vampires, Dystopia, Thriller, Audiobook, Apocalyptic"
22557272,The Girl on the Train,Paula Hawkins,3.96,3218235,134499,2015,336,English,48943,"Fiction, Mystery, Thriller, Book Club, Mystery Thriller, Crime, Suspense, Audiobook, Contemporary, Adult"
16703,The Yiddish Policemen's Union,Michael Chabon,3.72,79450,8042,2007,414,English,3953,"Fiction, Mystery, Science Fiction, Alternate History, Jewish, Crime, Book Club, Fantasy, Novels, Literary Fiction"
6280118,One Day,David Nicholls,3.87,401771,29296,2009,435,English,16043,"Romance, Fiction, Contemporary, Book Club, Chick Lit, Adult, Audiobook, Adult Fiction, Novels, British Literature"
21686,Shutter Island,Dennis Lehane,4.13,217697,12268,2004,369,English,4838,"Mystery, Fiction, Thriller, Mystery Thriller, Horror, Crime, Suspense, Book Club, Novels, Audiobook"
21671,Mystic River,Dennis Lehane,4.17,160775,5858,2001,416,English,4020,"Mystery, Fiction, Thriller, Crime, Mystery Thriller, Suspense, Book Club, Drama, Novels, Contemporary"
27003,"The Eyre Affair (Thursday Next, #1)",Jasper Fforde,3.88,136306,11956,2003,374,English,2967,"Fantasy, Fiction, Mystery, Science Fiction, Humor, Books About Books, Time Travel, Book Club, Audiobook, Alternate History"
3407877,The Forgotten Garden,Kate Morton,4.15,235087,21739,2008,648,English,7376,"Historical Fiction, Fiction, Mystery, Book Club, Historical, Romance, Australia, Audiobook, Adult, Adult Fiction"
68428,"Mistborn: The Final Empire (Mistborn, #1)",Brandon Sanderson,4.49,910916,75028,2006,541,English,63740,"Fantasy, Fiction, High Fantasy, Audiobook, Epic Fantasy, Magic, Adult, Science Fiction Fantasy, Young Adult, Adventure"
13623848,The Song of Achilles,Madeline Miller,4.31,1885798,202535,2012,408,English,136118,"Fantasy, Historical Fiction, Romance, Fiction, Mythology, LGBT, Queer, Greek Mythology, Historical, Audiobook"
6948436,Little Bee,Chris Cleave,3.72,247389,22740,2010,271,English,4735,"Fiction, Book Club, Africa, Historical Fiction, Contemporary, Adult Fiction, Adult, Nigeria, Audiobook, Literary Fiction"
14316,Black Swan Green,David Mitchell,3.98,43518,3883,2007,296,English,1207,"Fiction, Coming Of Age, Literary Fiction, Contemporary, Young Adult, Book Club, British Literature, Novels, Historical Fiction, Literature"
21853621,The Nightingale,Kristin Hannah,4.64,1933040,163882,2015,440,English,122364,"Historical Fiction, Fiction, Book Club, Historical, Audiobook, World War II, War, Romance, Adult, France"
6479259,"Spirit Bound (Vampire Academy, #5)",Richelle Mead,4.32,305494,10650,2010,489,English,2928,"Young Adult, Fantasy, Vampires, Paranormal, Romance, Urban Fantasy, Paranormal Romance, Supernatural, Fiction, Magic"
45162,Fingersmith,Sarah Waters,4.02,115912,9246,2002,548,English,4952,"Historical Fiction, Fiction, LGBT, Historical, Romance, Queer, Mystery, Lesbian, Gothic, Adult"
1097,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,3.75,206307,5793,2005,383,English,40,"Food, Sociology, Politics, History, Science, School, Business, Economics, Cultural, Adult"
11614718,"Delirium (Delirium, #1)",Lauren Oliver,3.95,477183,29347,2012,441,English,10276,"Young Adult, Dystopia, Romance, Fantasy, Science Fiction, Fiction, Teen, Audiobook, Love, Post Apocalyptic"
10818853,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,3.67,2816461,86413,2011,356,English,53927,"Fiction, BDSM, Adult, Contemporary, Contemporary Romance, Chick Lit, Erotica, Book Club, Erotic Romance, Smut"
7896527,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,4.18,2229410,156736,2012,406,English,91448,"Young Adult, Romance, Fiction, Romantasy, Magic, Young Adult Fantasy, Audiobook, Fantasy, High Fantasy, Fae"
943402,Let the Right One In,John Ajvide Lindqvist,4.04,118671,8290,2007,513,English,3546,"Horror, Fiction, Vampires, Fantasy, Paranormal, Thriller, Supernatural, Mystery, Sweden, Swedish Literature"
11387515,"Wonder (Wonder, #1)",R.J. Palacio,4.36,1174224,78926,2012,315,English,31465,"Fiction, Young Adult, Middle Grade, Contemporary, Realistic Fiction, Book Club, Childrens, School, Friendship, Coming Of Age"
7735333,"Matched (Matched, #1)",Ally Condie,3.62,810542,37116,2010,369,English,12571,"Young Adult, Dystopia, Romance, Fantasy, Science Fiction, Fiction, Teen, Audiobook, Book Club, Futuristic"
5015,Saturday,Ian McEwan,3.64,72725,4712,2006,289,English,1572,"Fiction, Contemporary, Literary Fiction, Book Club, Novels, British Literature, Literature, Adult Fiction, Audiobook, 21st Century"
10025305,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,4.42,579701,33869,2011,498,English,7604,"Fantasy, Young Adult, Romance, Paranormal, Steampunk, Historical Fiction, Urban Fantasy, Fiction, Historical, Young Adult Fantasy"
2199,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,4.28,197015,8828,2006,916,English,11673,"History, Nonfiction, Biography, Politics, American History, Civil War, Presidents, Leadership, Historical, Audiobook"
8667848,"A Discovery of Witches (All Souls, #1)",Deborah Harkness,4.02,544592,49434,2011,592,English,35591,"Fantasy, Romance, Fiction, Paranormal, Vampires, Witches, Magic, Urban Fantasy, Audiobook, Paranormal Romance"
36381037,"Cinder (The Lunar Chronicles, #1)",Marissa Meyer,4.13,996470,75044,2012,400,English,20446,"Fantasy, Young Adult, Science Fiction, Romance, Dystopia, Retellings, Fiction, Audiobook, Fairy Tales, Young Adult Fantasy"
14995,"Odd Thomas (Odd Thomas, #1)",Dean Koontz,3.99,274914,8831,2006,446,English,5366,"Horror, Fiction, Fantasy, Mystery, Thriller, Paranormal, Supernatural, Suspense, Urban Fantasy, Audiobook"
37190,The Tale of Despereaux,Kate DiCamillo,4.07,210879,13179,2008,272,English,4100,"Fantasy, Fiction, Childrens, Middle Grade, Young Adult, Animals, Adventure, Classics, Audiobook, Juvenile"
32145,Stiff: The Curious Lives of Human Cadavers,Mary Roach,4.06,235339,19377,2003,304,English,9796,"Nonfiction, Science, Audiobook, Medical, Humor, Medicine, Death, History, Book Club, Biology"
17159076,High in School,Salman Aditya,3.61,1958,67,2012,234,English,9,"Humor, Comedy, Fantasy, Fiction, Childrens, Graphic Novels, Young Adult, Indonesian Literature, Novels"
6080337,"The Year of the Flood (MaddAddam, #2)",Margaret Atwood,4.07,131348,9052,2009,431,English,4147,"Fiction, Science Fiction, Dystopia, Post Apocalyptic, Fantasy, Canada, Speculative Fiction, Audiobook, Science Fiction Fantasy, Apocalyptic"
11691,Snow,Orhan Pamuk,3.62,48805,4453,2005,463,English,3508,"Fiction, Literature, Contemporary, Turkish, Historical Fiction, Turkish Literature, Novels, Nobel Prize, Book Club, Middle East"
4374400,"If I Stay (If I Stay, #1)",Gayle Forman,3.91,957864,42735,2009,208,English,96,"Young Adult, Romance, Contemporary, Fiction, Realistic Fiction, Teen, Music, Audiobook, Death, Drama"
9838,The Bookseller of Kabul,Åsne Seierstad,3.77,56248,4041,2004,288,English,1447,"Nonfiction, Middle East, Biography, Memoir, History, Book Club, Travel, Books About Books, Asia, Islam"
15796700,Americanah,Chimamanda Ngozi Adichie,4.31,403727,32684,2013,477,English,21900,"Fiction, Book Club, Africa, Contemporary, Literary Fiction, Feminism, Race, Nigeria, Romance, Audiobook"
6801755,Flow Down Like Silver,Ki Longfellow,4.01,4509,233,2009,301,English,95,"Historical Fiction, Fiction, Egypt, Historical, Philosophy, Literature, Africa, Book Club, Ancient History, Feminism"
6442769,Paper Towns,John Green,3.7,1469547,58268,2009,305,English,23029,"Young Adult, Fiction, Contemporary, Romance, Mystery, Realistic Fiction, Coming Of Age, Teen, Adventure, High School"
599,"Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto",Chuck Klosterman,3.74,72330,3921,2004,272,English,1785,"Nonfiction, Essays, Humor, Pop Culture, Music, Cultural, Memoir, Sociology, Comedy, Book Club"
22822858,A Little Life,Hanya Yanagihara,4.29,872778,142556,2015,720,English,176615,"Fiction, Contemporary, Literary Fiction, LGBT, Queer, Book Club, Mental Health, Adult, Audiobook, Novels"
6527740,"Last Sacrifice (Vampire Academy, #6)",Richelle Mead,4.37,297690,13199,2010,594,English,2492,"Young Adult, Fantasy, Vampires, Paranormal, Romance, Urban Fantasy, Paranormal Romance, Fiction, Supernatural, Magic"
18710190,"Allegiant (Divergent, #3)",Veronica Roth,3.6,1126129,73690,2013,531,English,22435,"Young Adult, Dystopia, Fiction, Fantasy, Science Fiction, Romance, Adventure, Audiobook, Teen, Post Apocalyptic"
5526,Dear John,Nicholas Sparks,4.04,614932,13444,2006,276,English,4856,"Romance, Fiction, Chick Lit, Contemporary, Adult, Contemporary Romance, Young Adult, Adult Fiction, Drama, Love"
3682,"A Great and Terrible Beauty (Gemma Doyle, #1)",Libba Bray,3.8,225213,10724,2003,403,English,2371,"Fantasy, Young Adult, Historical Fiction, Fiction, Historical, Paranormal, Romance, Magic, Young Adult Fantasy, Teen"
21878763,"Possession of My Soul (The Three Immortal Blades, #1)",Kia Carrington-Russell,3.54,2125,58,2014,230,English,37,"Fantasy, Young Adult, Paranormal, Romance, Mystery"
10746542,The Sense of an Ending,Julian Barnes,3.74,189045,19872,2011,150,English,5263,"Fiction, Book Club, Contemporary, Literary Fiction, Literature, Novels, British Literature, Audiobook, Mystery, Adult Fiction"
18335634,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,4.55,471572,42722,2013,567,English,7229,"Fantasy, Young Adult, Romance, Paranormal, Historical Fiction, Steampunk, Urban Fantasy, Fiction, Historical, Young Adult Fantasy"
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,4.67,633702,50251,2010,1007,English,65695,"Fantasy, Fiction, Epic Fantasy, High Fantasy, Audiobook, Adult, Science Fiction Fantasy, Magic, Epic, Adventure"
6433752,The Lacuna,Barbara Kingsolver,3.82,73282,8834,2009,508,English,5291,"Fiction, Historical Fiction, Book Club, Historical, Literary Fiction, Novels, Art, Audiobook, Literature, Unfinished"
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,4.05,482974,13296,2007,704,English,11801,"Fantasy, Young Adult, Fiction, Dragons, Adventure, Magic, High Fantasy, Audiobook, Young Adult Fantasy, Epic Fantasy"
